layer,x,y,visual_label,behavior,parameter,modifiers,purpose,usage_notes,source
7,9,1,3 PD,Key Press,3 and PageDn,,RPG/game movement or menu navigation. Right-hand column-mirror of left x3 (reversed cluster).,Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,10,1,UpArrow,Key Press,UpArrow,,Up arrow,"App: Mouse, importance=8.0",evolved
7,11,1,9 PU,Key Press,9 and PageUp,,RPG/game movement or menu navigation. Right-hand column-mirror of left x1.,Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,12,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,0,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,1,2,LeftArrow,Key Press,LeftArrow,,Left arrow,"App: Mouse, importance=8.0",evolved
7,2,2,DownArrow,Key Press,DownArrow,,Down arrow,"App: Mouse, importance=8.0",evolved
7,3,2,RightArrow,Key Press,RightArrow,,Right arrow,"App: Mouse, importance=8.0",evolved
7,4,2,Z,Key Press,Z,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,5,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,7,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,8,2,Z,Key Press,Z,,"RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x4 (outer column).",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,9,2,LeftArrow,Key Press,LeftArrow,,Left arrow,"App: Mouse, importance=8.0",evolved
7,10,2,DownArrow,Key Press,DownArrow,,Down arrow,"App: Mouse, importance=8.0",evolved
7,11,2,RightArrow,Key Press,RightArrow,,Right arrow,"App: Mouse, importance=8.0",evolved
7,12,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,0,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,1,3,X,Key Press,X,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,2,3,C,Key Press,C,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,3,3,Shft,Key Press,LeftShift,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,4,3,Esc,Key Press,Escape,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,5,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,7,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,8,3,Esc,Key Press,Escape,,"RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x4 (outer column).",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,9,3,Shft,Key Press,LeftShift,,"RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x3.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,10,3,C,Key Press,C,,"RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x2.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,11,3,X,Key Press,X,,"RPG/game action, cancel, menu, dash, pause, or confirm key. Right-hand column-mirror of left x1.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,12,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,3,4,Exit Base,coach_base,,,Left-thumb exit from locked game layer to base. Must use coach_base (not plain To Layer) so the beacon listener clears lockedLayer 7.,Coach beacon: to layer 0 + clear lock (Ctrl+Alt+Shift+F22). Same macro as mouse-layer Base exits.,canonical
7,4,4,␣,Key Press,Spacebar,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
7,5,4,Exit Base,coach_base,,,Left support-thumb exit from locked game layer to base.,Coach beacon: to layer 0 + clear lock (Ctrl+Alt+Shift+F22).,canonical
7,7,4,Exit Base,coach_base,,,Right-thumb exit from locked game layer to base.,Coach beacon: to layer 0 + clear lock (Ctrl+Alt+Shift+F22).,canonical
7,8,4,Exit Base,coach_base,,,Second right-thumb exit from locked game layer to base.,Coach beacon: to layer 0 + clear lock (Ctrl+Alt+Shift+F22).,canonical
7,4,5,Click,Mouse Key Press,default_transform,,Mouse button binding: select:MB1.,Use for RPG/game play; exit keys return to base layer.,canonical
7,5,5,Right Click,Mouse Key Press,default_transform,,Mouse button binding: select:MB2.,Use for RPG/game play; exit keys return to base layer.,canonical
7,7,5,Ret,Key Press,Return Enter,,"RPG/game action, cancel, menu, dash, pause, or confirm key.",Use for RPG/game play; exit keys return to base layer.,canonical (base key)
8,0,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,1,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,2,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,3,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,4,0,Win+5,Key Press,5 and Percent,L GUI,Open/switch pinned app 5,"App: Windows 11, importance=3.0",evolved
8,5,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,7,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,8,0,Shift+Space,Key Press,Spacebar,L Shift,Evolved (evo_best_gen150): Sends L Shift+Space.,Sends L Shift+Space.,canonical
8,9,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,10,0,Alt+D,Key Press,D,L Alt,Focus address bar (alt),"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
8,11,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,12,0,Ctrl+/,Key Press,ForwardSlash and QuestionMark,L Ctrl,Show keyboard shortcuts,"App: Microsoft Teams, importance=0.2",evolved
8,0,1,Down,Key Press,DownArrow,,Next command,"App: Windows Terminal / PowerShell, importance=2.4000000000000004",evolved
8,1,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,2,1,F11,Key Press,F11,,Evolved (evo_best_gen150): Sends F11.,Sends F11.,canonical
8,3,1,Ctrl+Shift+S,Key Press,S,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+S.,Sends L Ctrl+L Shift+S.,canonical
8,4,1,Ctrl+0,Key Press,0 and Right Bracket,L Ctrl,Reset zoom,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
8,5,1,Win+Ctrl+Right,Key Press,RightArrow,L Ctrl+L GUI,Evolved (evo_best_gen150): Sends L GUI+L Ctrl+RightArrow.,Sends L GUI+L Ctrl+RightArrow.,canonical
8,7,1,Ctrl+Shift+Esc,Key Press,Escape,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+Escape.,Sends L Ctrl+L Shift+Escape.,canonical
8,8,1,Alt+Left,Key Press,LeftArrow,L Alt,Go back,"App: Microsoft Teams, importance=6.0",evolved
8,9,1,F5,Key Press,F5,,Refresh page,"App: Browser (Chrome/Edge), importance=5.699999999999999",evolved
8,10,1,Ctrl+Shift+B,Key Press,B,L Ctrl+L Shift,Toggle background blur,"App: Microsoft Teams, importance=3.0",evolved
8,11,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,12,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,0,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,1,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,2,2,F2,Key Press,F2,,Rename,"App: Windows 11, importance=6.0",evolved
8,3,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,4,2,Win+Home,Key Press,Home,L GUI,Minimize all except active,"App: Windows 11, importance=0.2",evolved
8,5,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,7,2,Ctrl+4,Key Press,4 and Dollar,L Ctrl,Calendar,"App: Microsoft Teams, importance=6.0",evolved
8,8,2,Alt+F4,Key Press,F4,L Alt,Evolved (evo_best_gen150): Sends L Alt+F4.,Sends L Alt+F4.,canonical
8,9,2,Ctrl+2,Key Press,2 and At,L Ctrl,Chat,"App: Microsoft Teams, importance=10.0",evolved
8,10,2,Ctrl+End,Key Press,End,L Ctrl,Go to last used cell,"App: Microsoft Excel, importance=3.0",evolved
8,11,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,12,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,0,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,1,3,Ctrl+Shift+Q,Key Press,Q,L Ctrl+L Shift,New meeting,"App: Microsoft Outlook, importance=2.0999999999999996",evolved
8,2,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,3,3,Ctrl+Shift+B,Key Press,B,L Ctrl+L Shift,Evolved (evo_best_gen150): Sends L Ctrl+L Shift+B.,Sends L Ctrl+L Shift+B.,canonical
8,4,3,Win+4,Key Press,4 and Dollar,L GUI,Open/switch pinned app 4,"App: Windows 11, importance=3.0",evolved
8,5,3,Win+.,Key Press,Period and GreaterThan,L GUI,Evolved (evo_best_gen150): Sends L GUI+>.,Sends L GUI+>.,canonical
8,7,3,Win+;,Key Press,SemiColon and Colon,L GUI,Evolved (evo_best_gen150): Sends L GUI+:.,Sends L GUI+:.,canonical
8,8,3,Alt+Up,Key Press,UpArrow,L Alt,Evolved (evo_best_gen150): Sends L Alt+UpArrow.,Sends L Alt+UpArrow.,canonical
8,9,3,Ctrl+Home,Key Press,Home,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+Home.,Sends L Ctrl+Home.,canonical
8,10,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,11,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,12,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,3,4,Win+T,Key Press,T,L GUI,Cycle taskbar apps,"App: Windows 11, importance=1.0",evolved
8,4,4,Ctrl+7,Key Press,7 and Ampersand,L Ctrl,Switch to tab 7,"App: Browser (Chrome/Edge), importance=0.19",evolved
8,5,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,7,4,Exit Travel,coach_travel_off,,,Right-thumb exit from speed/travel overlay. Must use coach_travel_off (not plain To Layer) so the beacon listener clears toggled layer 8.,Coach beacon: toggle L8 off + to base (Ctrl+Alt+Win+F14).,canonical
8,8,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,4,5,Delete,Key Press,Delete,,Evolved (evo_best_gen150): Sends Delete.,Sends Delete.,canonical
8,5,5,Win+Ctrl+Right,Key Press,RightArrow,L GUI+L Ctrl,Switch desktop right,"App: Windows 11, importance=3.0",evolved
8,7,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,0,0,Shift+Alt+Up,Key Press,UpArrow,L Shift+L Alt,Copy line up,"App: Visual Studio Code, importance=2.7",evolved
9,1,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,2,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,3,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,4,0,Ctrl+End,Key Press,End,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+End.,Sends L Ctrl+End.,canonical
9,5,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,7,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,8,0,Ctrl+Up,Key Press,UpArrow,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+UpArrow.,Sends L Ctrl+UpArrow.,canonical
9,9,0,F8,Key Press,F8,,Go to next problem,"App: Visual Studio Code, importance=2.7",evolved
9,10,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,11,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,12,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,0,1,f2,Key Press,F2,,Evolved (evo_best_gen150): Sends F2.,Sends F2.,canonical
9,1,1,WfSt,Key Press,W,L Ctrl+L Shift,v2.2: M-Files — Change workflow state.,Sends L Ctrl+L Shift+W.,canonical
9,2,1,Asgn,Key Press,A,L Ctrl+L Shift,v2.2: M-Files — Assign to user.,Sends L Ctrl+L Shift+A.,canonical
9,3,1,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,4,1,Fav,Key Press,M,L Ctrl,v2.2: M-Files — Add to favorites.,Sends L Ctrl+M.,canonical
9,5,1,List,Key Press,1 and Bang,L Ctrl,v2.2: M-Files — List view.,Sends L Ctrl+1 and Bang.,canonical
9,7,1,Ctrl+6,Key Press,6 and Caret,L Ctrl,Files,"App: Microsoft Teams, importance=3.0",evolved
9,8,1,Shift+Alt+Down,Key Press,DownArrow,L Alt+L Shift,Evolved (evo_best_gen150): Sends L Shift+L Alt+DownArrow.,Sends L Shift+L Alt+DownArrow.,canonical
9,9,1,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,10,1,Ctrl+Shift+;,Key Press,SemiColon and Colon,L Ctrl+L Shift,Insert current time,"App: Microsoft Excel, importance=0.5",evolved
9,11,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,12,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,0,2,pageup,Key Press,9 and PageUp,,Evolved (evo_best_gen150): Sends Keypad 9 and PageUp.,Sends Keypad 9 and PageUp.,canonical
9,1,2,Ctrl+9,Key Press,9 and Left Bracket,L Ctrl,Last tab,"App: Browser (Chrome/Edge), importance=0.95",evolved
9,2,2,ChkIn,Key Press,E,L Ctrl+L Shift,v2.2: M-Files — Check in.,Sends L Ctrl+L Shift+E.,canonical
9,3,2,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,4,2,Win+Tab,Key Press,Tab,L GUI,Evolved (evo_best_gen150): Sends L GUI+Tab.,Sends L GUI+Tab.,canonical
9,5,2,Icon,Key Press,2 and At,L Ctrl,v2.2: M-Files — Icon view.,Sends L Ctrl+2 and At.,canonical
9,7,2,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,8,2,Win+Pause,Key Press,Pause,L GUI,System info,"App: Windows 11, importance=0.2",evolved
9,9,2,Ctrl+Shift+L,Key Press,L,L Ctrl+L Shift,Toggle sidebar,"App: Microsoft Teams, importance=3.0",evolved
9,10,2,Hist,Key Press,H,L Ctrl+L Shift,v2.2: M-Files — Version history.,Sends L Ctrl+L Shift+H.,canonical (base key)
9,11,2,Rel,Key Press,K,L Ctrl,v2.2: M-Files — Add relationship.,Sends L Ctrl+K.,canonical
9,12,2,UndCO,Key Press,U,L Ctrl+L Shift,v2.2: M-Files — Undo checkout.,Sends L Ctrl+L Shift+U.,canonical
9,0,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,1,3,DLoad,Key Press,D,L Ctrl+L Shift,v2.2: M-Files — Download copy.,Sends L Ctrl+L Shift+D.,canonical
9,2,3,Open,Key Press,O,L Ctrl,v2.2: M-Files — Open document.,Sends L Ctrl+O.,canonical
9,3,3,CpLnk,Key Press,C,L Ctrl+L Shift,v2.2: M-Files — Copy object link.,Sends L Ctrl+L Shift+C.,canonical
9,4,3,Page Up,Key Press,UpArrow,Page,Previous slide,"App: Microsoft PowerPoint, importance=1.2000000000000002",evolved
9,5,3,Group,Key Press,G,L Ctrl+L Shift,v2.2: M-Files — Group by.,Sends L Ctrl+L Shift+G.,canonical
9,7,3,Vault,Key Press,G,L Ctrl,v2.2: M-Files — Go to vault.,Sends L Ctrl+G.,canonical
9,8,3,rightarrow_combo,Key Press,RightArrow,,Evolved (evo_best_gen150): Sends RightArrow.,Sends RightArrow.,canonical
9,9,3,Ctrl+Down,Key Press,DownArrow,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+DownArrow.,Sends L Ctrl+DownArrow.,canonical
9,10,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,11,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,12,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,3,4,Win+R,Key Press,R,L GUI,Run dialog,"App: Windows 11, importance=3.0",evolved
9,4,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,5,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,7,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,8,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical (base key)
9,4,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,5,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,7,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,0,0,ShftEnt,Key Press,Return Enter,L Shift,Confirm and move up (Shift+Enter).,Sends L Shift+Return Enter.,canonical
10,1,0,SelAll,Key Press,A,L Ctrl,Select all / current region (Ctrl+A).,Sends L Ctrl+A.,canonical
10,2,0,Copy,Key Press,C,L Ctrl,Copy (Ctrl+C).,Sends L Ctrl+C.,canonical
10,3,0,Cut,Key Press,X,L Ctrl,Cut (Ctrl+X).,Sends L Ctrl+X.,canonical (base key)
10,4,0,AutoSum,Key Press,Equals and Plus,L Alt,AutoSum (Alt+=).,Sends L Alt+Equal and Plus.,canonical
10,5,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,7,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical (base key)
10,8,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,9,0,yy,Key Press,yy,,Copy current URL,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
10,10,0,Ctrl+Shift+M,Key Press,M,L Ctrl+L Shift,Toggle mute,"App: Microsoft Teams, importance=10.0",evolved
10,11,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,12,0,Win+C,Key Press,C,L GUI,Evolved (evo_best_gen150): Sends L GUI+C.,Sends L GUI+C.,canonical
10,0,1,ShftTab,Key Press,Tab,L Shift,Move to previous cell (Shift+Tab).,Sends L Shift+Tab.,canonical
10,1,1,Sel←,Key Press,LeftArrow,L Ctrl+L Shift,Select to left edge of data.,Sends L Ctrl+L Shift+LeftArrow.,canonical
10,2,1,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,3,1,Sel↑,Key Press,UpArrow,L Ctrl+L Shift,Select to top edge of data.,Sends L Ctrl+L Shift+UpArrow.,canonical
10,4,1,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,5,1,InsTime,Key Press,SemiColon and Colon,L Ctrl+L Shift,Insert current time (Ctrl+Shift+;).,Sends L Ctrl+L Shift+SemiColon and Colon.,canonical
10,7,1,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,8,1,coach_mouse_lock,coach_mouse_lock,,,Evolved (evo_best_gen150): coach_mouse_lock,,canonical
10,9,1,F7,Key Press,F7,,Spell check,"App: Microsoft Word, importance=0.8999999999999999",evolved
10,10,1,SelHome,Key Press,Home,L Ctrl+L Shift,Select to cell A1 (Ctrl+Shift+Home).,Sends L Ctrl+L Shift+Home.,canonical
10,11,1,Win+B,Key Press,B,L GUI,Evolved (evo_best_gen150): Sends L GUI+B.,Sends L GUI+B.,canonical
10,12,1,coach_game_lock,coach_game_lock,,,Evolved (evo_best_gen150): coach_game_lock,,canonical
10,0,2,Find,Key Press,F,L Ctrl,Find (Ctrl+F).,Sends L Ctrl+F.,canonical
10,1,2,SelCol,Key Press,Spacebar,L Ctrl,Select entire column (Ctrl+Space).,Sends L Ctrl+Spacebar.,canonical
10,2,2,F4 $Ref,Key Press,F4,,Toggle absolute reference ($) in formulas.,Sends F4.,canonical
10,3,2,Win+H,Key Press,H,L GUI,Voice typing,"App: Windows 11, importance=6.0",evolved
10,4,2,SelEnd,Key Press,End,L Ctrl+L Shift,Select to last used cell (Ctrl+Shift+End).,Sends L Ctrl+L Shift+End.,canonical
10,5,2,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,7,2,Win+L,Key Press,L,L GUI,Evolved (evo_best_gen150): Sends L GUI+L.,Sends L GUI+L.,canonical
10,8,2,Paste,Key Press,V,L Ctrl,Paste (Ctrl+V).,Sends L Ctrl+V.,canonical
10,9,2,NextSht,Key Press,PageDown,L Ctrl,Next sheet tab (Ctrl+Page Down).,Sends L Ctrl+PageDown.,canonical
10,10,2,Undo,Key Press,Z,L Ctrl,Undo (Ctrl+Z).,Sends L Ctrl+Z.,canonical
10,11,2,Win+2,Key Press,2 and At,L GUI,Evolved (evo_best_gen150): Sends L GUI+2.,Sends L GUI+2.,canonical
10,12,2,Win+N,Key Press,N,L GUI,Evolved (evo_best_gen150): Sends L GUI+N.,Sends L GUI+N.,canonical
10,0,3,F4,Key Press,F4,,Toggle absolute ref ($),"App: Microsoft Excel, importance=5.0",evolved
10,1,3,Replace,Key Press,H,L Ctrl,Find and replace (Ctrl+H).,Sends L Ctrl+H.,canonical
10,2,3,Win+I,Key Press,I,L GUI,Settings,"App: Windows 11, importance=3.0",evolved
10,3,3,NumFmt,Key Press,1 and Bang,L Ctrl+L Shift,Number format (Ctrl+Shift+!).,Sends L Ctrl+L Shift+1 and Bang.,canonical
10,4,3,Win+1,Key Press,1 and Bang,L GUI,Open/switch pinned app 1,"App: Windows 11, importance=10.0",evolved
10,5,3,Ctrl+Page Down,Key Press,PageDown,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+PageDown.,Sends L Ctrl+PageDown.,canonical
10,7,3,F3,Key Press,F3,,Find next (alt),"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
10,8,3,Win+E,Key Press,E,L GUI,Evolved (evo_best_gen150): Sends L GUI+E.,Sends L GUI+E.,canonical
10,9,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,10,3,grave accent_combo,Key Press,Grave Accent and Tilde,,Evolved (evo_best_gen150): Sends `.,Sends `.,canonical
10,11,3,Win+Left,Key Press,LeftArrow,L GUI,Evolved (evo_best_gen150): Sends L GUI+LeftArrow.,Sends L GUI+LeftArrow.,canonical
