layer,x,y,visual_label,behavior,parameter,modifiers,purpose,usage_notes,source
7,5,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,7,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,8,2,_base_z,Key Press,_base_z,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,9,2,LeftArrow,Key Press,LeftArrow,,Left arrow,"App: Mouse, importance=8.0",evolved
7,10,2,DownArrow,Key Press,DownArrow,,Down arrow,"App: Mouse, importance=8.0",evolved
7,11,2,RightArrow,Key Press,RightArrow,,Right arrow,"App: Mouse, importance=8.0",evolved
7,12,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,0,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,1,3,_base_x,Key Press,_base_x,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,2,3,_base_c,Key Press,_base_c,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,3,3,_base_leftshift,Key Press,_base_leftshift,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,4,3,_base_escape,Key Press,_base_escape,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,5,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,7,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,8,3,_base_escape,Key Press,_base_escape,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,9,3,_base_leftshift,Key Press,_base_leftshift,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,10,3,_base_c,Key Press,_base_c,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,11,3,_base_x,Key Press,_base_x,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,12,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
7,3,4,Exit Base,coach_base,,,Left-thumb exit from locked game layer to base. Must use coach_base (not plain To Layer) so the beacon listener clears lockedLayer 7.,Coach beacon: to layer 0 + clear lock (Ctrl+Alt+Shift+F22). Same macro as mouse-layer Base exits.,canonical
7,4,4,_base_spacebar,Key Press,_base_spacebar,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
7,5,4,Exit Base,coach_base,,,Left support-thumb exit from locked game layer to base.,Coach beacon: to layer 0 + clear lock (Ctrl+Alt+Shift+F22).,canonical
7,7,4,Exit Base,coach_base,,,Right-thumb exit from locked game layer to base.,Coach beacon: to layer 0 + clear lock (Ctrl+Alt+Shift+F22).,canonical
7,8,4,Exit Base,coach_base,,,Second right-thumb exit from locked game layer to base.,Coach beacon: to layer 0 + clear lock (Ctrl+Alt+Shift+F22).,canonical
7,4,5,Click,Mouse Key Press,default_transform,,Mouse button binding: select:MB1.,Use for RPG/game play; exit keys return to base layer.,canonical
7,5,5,Right Click,Mouse Key Press,default_transform,,Mouse button binding: select:MB2.,Use for RPG/game play; exit keys return to base layer.,canonical
7,7,5,_base_returnenter,Key Press,_base_returnenter,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
8,0,0,_base_b,Key Press,_base_b,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
8,1,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,2,0,_base_q,Key Press,_base_q,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
8,3,0,_base_x,Key Press,_base_x,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
8,4,0,escape,Key Press,Escape,,Evolved (evo_best_gen150): Sends Escape.,Sends Escape.,canonical
8,5,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,7,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,8,0,Shift+Space,Key Press,Spacebar,L Shift,Evolved (evo_best_gen150): Sends L Shift+Space.,Sends L Shift+Space.,canonical
8,9,0,Win+Home,Key Press,Home,L GUI,Minimize all except active,"App: Windows 11, importance=0.2",evolved
8,10,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,11,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,12,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,0,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,1,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,2,1,Ctrl+K,Key Press,K,L Ctrl,Insert link,"App: Microsoft Teams, importance=3.0",evolved
8,3,1,Alt+Right,Key Press,RightArrow,L Alt,Go forward,"App: Microsoft Teams, importance=3.0",evolved
8,4,1,Ctrl+Shift+Del,Key Press,Del,L Ctrl+L Shift,Clear browsing data,"App: Browser (Chrome/Edge), importance=0.95",evolved
8,5,1,Ctrl+S,Key Press,S,L Ctrl,Save page as,"App: Browser (Chrome/Edge), importance=0.95",evolved
8,7,1,Ctrl+K Ctrl+F,Key Press,F,L Ctrl+K+L Ctrl,Format selection,"App: Visual Studio Code, importance=2.7",evolved
8,8,1,Shift+Alt+Up,Key Press,UpArrow,L Shift+L Alt,Copy line up,"App: Visual Studio Code, importance=2.7",evolved
8,9,1,Win+Tab,Key Press,Tab,L GUI,Task View,"App: Windows 11, importance=6.0",evolved
8,10,1,Win+2,Key Press,2 and At,L GUI,Open/switch pinned app 2,"App: Windows 11, importance=6.0",evolved
8,11,1,DownArrow,Key Press,DownArrow,,Down arrow,"App: Mouse, importance=8.0",evolved
8,12,1,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,0,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,1,2,Ctrl+Shift+U,Key Press,U,L Ctrl+L Shift,Mark as unread,"App: Microsoft Teams, importance=3.0",evolved
8,2,2,Up,Key Press,UpArrow,,Edit last sent message,"App: Microsoft Teams, importance=6.0",evolved
8,3,2,Ctrl+Right,Key Press,RightArrow,L Ctrl,Jump to right edge of data,"App: Microsoft Excel, importance=5.0",evolved
8,4,2,Page Up,Key Press,UpArrow,Page,Previous slide,"App: Microsoft PowerPoint, importance=1.2000000000000002",evolved
8,5,2,Ctrl+Shift+T,Key Press,T,L Ctrl+L Shift,Reopen closed tab,"App: Browser (Chrome/Edge), importance=5.699999999999999",evolved
8,7,2,Shift+Alt+Left,Key Press,LeftArrow,L Shift+L Alt,Shrink selection,"App: Visual Studio Code, importance=2.7",evolved
8,8,2,Alt+Down,Key Press,DownArrow,L Alt,Move line down,"App: Visual Studio Code, importance=5.4",evolved
8,9,2,Win+L,Key Press,L,L GUI,Lock PC,"App: Windows 11, importance=3.0",evolved
8,10,2,Win+4,Key Press,4 and Dollar,L GUI,Open/switch pinned app 4,"App: Windows 11, importance=3.0",evolved
8,11,2,LeftArrow,Key Press,LeftArrow,,Left arrow,"App: Mouse, importance=8.0",evolved
8,12,2,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,0,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,1,3,_base_returnenter,Key Press,_base_returnenter,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
8,2,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,3,3,Page Down,Key Press,DownArrow,Page,Next slide,"App: Microsoft PowerPoint, importance=1.2000000000000002",evolved
8,4,3,Alt+Shift+Up,Key Press,UpArrow,L Alt+L Shift,Previous unread,"App: Discord, importance=0.6000000000000001",evolved
8,5,3,Win+.,Key Press,Period and GreaterThan,L GUI,Evolved (evo_best_gen150): Sends L GUI+>.,Sends L GUI+>.,canonical
8,7,3,Win+;,Key Press,SemiColon and Colon,L GUI,Evolved (evo_best_gen150): Sends L GUI+:.,Sends L GUI+:.,canonical
8,8,3,Alt+Up,Key Press,UpArrow,L Alt,Evolved (evo_best_gen150): Sends L Alt+UpArrow.,Sends L Alt+UpArrow.,canonical
8,9,3,Ctrl+Home,Key Press,Home,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+Home.,Sends L Ctrl+Home.,canonical
8,10,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,11,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,12,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,3,4,Ctrl+Shift+Left,Key Press,LeftArrow,L Ctrl+L Shift,Select to left edge,"App: Microsoft Excel, importance=3.0",evolved
8,4,4,Ctrl+Shift+$,Key Press,$,L Ctrl+L Shift,Currency format,"App: Microsoft Excel, importance=1.5",evolved
8,5,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,7,4,Exit Travel,coach_travel_off,,,Right-thumb exit from speed/travel overlay. Must use coach_travel_off (not plain To Layer) so the beacon listener clears toggled layer 8.,Coach beacon: toggle L8 off + to base (Ctrl+Alt+Win+F14).,canonical
8,8,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
8,4,5,Delete,Key Press,Delete,,Evolved (evo_best_gen150): Sends Delete.,Sends Delete.,canonical
8,5,5,F10,Key Press,F10,,Evolved (evo_best_gen150): Sends F10.,Sends F10.,canonical
8,7,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,0,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,1,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,2,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,3,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,4,0,_base_j,Key Press,_base_j,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
9,5,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,7,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,8,0,Ctrl+Up,Key Press,UpArrow,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+UpArrow.,Sends L Ctrl+UpArrow.,canonical
9,9,0,_base_4,Key Press,_base_4,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
9,10,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,11,0,_base_o,Key Press,_base_o,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
9,12,0,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,0,1,_base_r,Key Press,_base_r,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
9,1,1,WfSt,Key Press,W,L Ctrl+L Shift,v2.2: M-Files — Change workflow state.,Sends L Ctrl+L Shift+W.,canonical
9,2,1,Ctrl+Shift+P,Key Press,P,L Ctrl+L Shift,Toggle chat in meeting,"App: Microsoft Teams, importance=3.0",evolved
9,3,1,Ctrl+Shift+B,Key Press,B,L Ctrl+L Shift,Toggle background blur,"App: Microsoft Teams, importance=3.0",evolved
9,4,1,_base_3,Key Press,_base_3,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
9,5,1,Ctrl+9,Key Press,9 and Left Bracket,L Ctrl,Last tab,"App: Browser (Chrome/Edge), importance=0.95",evolved
9,7,1,Print,Key Press,P,L Ctrl,v2.2: M-Files — Print.,Sends L Ctrl+P.,canonical
9,8,1,Ctrl+K Ctrl+W,Key Press,W,L Ctrl+K+L Ctrl,Close all editors,"App: Visual Studio Code, importance=0.9",evolved
9,9,1,Win+5,Key Press,5 and Percent,L GUI,Open/switch pinned app 5,"App: Windows 11, importance=3.0",evolved
9,10,1,Win+Ctrl+Right,Key Press,RightArrow,L GUI+L Ctrl,Switch desktop right,"App: Windows 11, importance=3.0",evolved
9,11,1,_base_s,Key Press,_base_s,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
9,12,1,_base_g,Key Press,_base_g,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
9,0,2,_base_m,Key Press,_base_m,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
9,1,2,Save,Key Press,S,L Ctrl,v2.2: M-Files — Save.,Sends L Ctrl+S.,canonical
9,2,2,Ctrl+N,Key Press,N,L Ctrl,New chat,"App: Microsoft Teams, importance=6.0",evolved
9,3,2,Ctrl+Down,Key Press,DownArrow,L Ctrl,Jump to bottom edge of data,"App: Microsoft Excel, importance=3.0",evolved
9,4,2,Alt+D,Key Press,D,L Alt,Focus address bar (alt),"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
9,5,2,yy,Key Press,yy,,Copy current URL,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
9,7,2,Shift+F8,Key Press,F8,L Shift,Go to previous problem,"App: Visual Studio Code, importance=0.9",evolved
9,8,2,Ctrl+Shift+\,Key Press,Backslash and Pipe,L Ctrl+L Shift,Jump to matching bracket,"App: Visual Studio Code, importance=2.7",evolved
9,9,2,Win+;,Key Press,SemiColon and Colon,L GUI,Emoji picker,"App: Windows 11, importance=3.0",evolved
9,10,2,Win+.,Key Press,Period and GreaterThan,L GUI,Emoji picker,"App: Windows 11, importance=3.0",evolved
9,11,2,_base_v,Key Press,_base_v,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
9,12,2,UndCO,Key Press,U,L Ctrl+L Shift,v2.2: M-Files — Undo checkout.,Sends L Ctrl+L Shift+U.,canonical
9,0,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,1,3,_base_l,Key Press,_base_l,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
9,2,3,Open,Key Press,O,L Ctrl,v2.2: M-Files — Open document.,Sends L Ctrl+O.,canonical
9,3,3,CpLnk,Key Press,C,L Ctrl+L Shift,v2.2: M-Files — Copy object link.,Sends L Ctrl+L Shift+C.,canonical
9,4,3,Notif,Key Press,F5,L Ctrl+L Shift,v2.2: M-Files — Send notification.,Sends L Ctrl+L Shift+F5.,canonical
9,5,3,_base_u,Key Press,_base_u,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
9,7,3,Vault,Key Press,G,L Ctrl,v2.2: M-Files — Go to vault.,Sends L Ctrl+G.,canonical
9,8,3,rightarrow_combo,Key Press,RightArrow,,Evolved (evo_best_gen150): Sends RightArrow.,Sends RightArrow.,canonical
9,9,3,Ctrl+Down,Key Press,DownArrow,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+DownArrow.,Sends L Ctrl+DownArrow.,canonical
9,10,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,11,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,12,3,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,3,4,"_base_,",Key Press,"_base_,",,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
9,4,4,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,5,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,7,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,8,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,4,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,5,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
9,7,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,0,0,ShftEnt,Key Press,Return Enter,L Shift,Confirm and move up (Shift+Enter).,Sends L Shift+Return Enter.,canonical
10,1,0,SelAll,Key Press,A,L Ctrl,Select all / current region (Ctrl+A).,Sends L Ctrl+A.,canonical
10,2,0,Copy,Key Press,C,L Ctrl,Copy (Ctrl+C).,Sends L Ctrl+C.,canonical
10,3,0,Cut,Key Press,X,L Ctrl,Cut (Ctrl+X).,Sends L Ctrl+X.,canonical
10,4,0,AutoSum,Key Press,Equals and Plus,L Alt,AutoSum (Alt+=).,Sends L Alt+Equal and Plus.,canonical
10,5,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,7,0,_base_e,Key Press,_base_e,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
10,8,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,9,0,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,10,0,_base_z,Key Press,_base_z,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
10,11,0,_base_8,Key Press,_base_8,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
10,12,0,Win+C,Key Press,C,L GUI,Evolved (evo_best_gen150): Sends L GUI+C.,Sends L GUI+C.,canonical
10,0,1,ShftTab,Key Press,Tab,L Shift,Move to previous cell (Shift+Tab).,Sends L Shift+Tab.,canonical
10,1,1,Sel←,Key Press,LeftArrow,L Ctrl+L Shift,Select to left edge of data.,Sends L Ctrl+L Shift+LeftArrow.,canonical
10,2,1,Ctrl+Shift+K,Key Press,K,L Ctrl+L Shift,Raise/lower hand,"App: Microsoft Teams, importance=3.0",evolved
10,3,1,Ctrl+G,Key Press,G,L Ctrl,Go to...,"App: Microsoft Teams, importance=3.0",evolved
10,4,1,Ctrl+J,Key Press,J,L Ctrl,Downloads,"App: Browser (Chrome/Edge), importance=0.95",evolved
10,5,1,?,Key Press,?,,Show Vimium help,"App: Browser (Chrome/Edge), importance=0.95",evolved
10,7,1,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,8,1,Ctrl+K Ctrl+S,Key Press,S,L Ctrl+K+L Ctrl,Keyboard shortcuts,"App: Visual Studio Code, importance=0.18000000000000002",evolved
10,9,1,Ctrl+Shift+Esc,Key Press,Escape,L Ctrl+L Shift,Task Manager,"App: Windows 11, importance=3.0",evolved
10,10,1,Win+Ctrl+D,Key Press,D,L GUI+L Ctrl,New virtual desktop,"App: Windows 11, importance=3.0",evolved
10,11,1,_base_t,Key Press,_base_t,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
10,12,1,_base_leftcontrol,Key Press,_base_leftcontrol,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
10,0,2,Find,Key Press,F,L Ctrl,Find (Ctrl+F).,Sends L Ctrl+F.,canonical
10,1,2,SelCol,Key Press,Spacebar,L Ctrl,Select entire column (Ctrl+Space).,Sends L Ctrl+Spacebar.,canonical
10,2,2,Ctrl+Shift+A,Key Press,A,L Ctrl+L Shift,Accept call,"App: Microsoft Teams, importance=6.0",evolved
10,3,2,Ctrl+.,Key Press,Period and GreaterThan,L Ctrl,Show commands,"App: Microsoft Teams, importance=3.0",evolved
10,4,2,Alt+Home,Key Press,Home,L Alt,Open home page,"App: Browser (Chrome/Edge), importance=0.95",evolved
10,5,2,Alt+F,Key Press,F,L Alt,Settings menu,"App: Browser (Chrome/Edge), importance=2.8499999999999996",evolved
10,7,2,Ctrl+Shift+Enter,Key Press,Return Enter,L Ctrl+L Shift,Insert line above,"App: Visual Studio Code, importance=2.7",evolved
10,8,2,Shift+F5,Key Press,F5,L Shift,Stop debugging,"App: Visual Studio Code, importance=2.7",evolved
10,9,2,Alt+Shift,Key Press,Shift,L Alt,Switch keyboard layout (alt),"App: Windows 11, importance=3.0",evolved
10,10,2,Win+N,Key Press,N,L GUI,Notification center,"App: Windows 11, importance=1.0",evolved
10,11,2,Win+2,Key Press,2 and At,L GUI,Evolved (evo_best_gen150): Sends L GUI+2.,Sends L GUI+2.,canonical
10,12,2,Win+N,Key Press,N,L GUI,Evolved (evo_best_gen150): Sends L GUI+N.,Sends L GUI+N.,canonical
10,0,3,HideRow,Key Press,9 and Left Bracket,L Ctrl,Hide selected rows (Ctrl+9).,Sends L Ctrl+9 and Left Bracket.,canonical
10,1,3,Replace,Key Press,H,L Ctrl,Find and replace (Ctrl+H).,Sends L Ctrl+H.,canonical
10,2,3,Delete,Key Press,Dash and Underscore,L Ctrl,Delete cells/rows/columns (Ctrl+-).,Sends L Ctrl+Minus.,canonical
10,3,3,NumFmt,Key Press,1 and Bang,L Ctrl+L Shift,Number format (Ctrl+Shift+!).,Sends L Ctrl+L Shift+1 and Bang.,canonical
10,4,3,Ctrl+Alt+Up,Key Press,UpArrow,L Alt+L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+L Alt+UpArrow.,Sends L Ctrl+L Alt+UpArrow.,canonical
10,5,3,Ctrl+Page Down,Key Press,PageDown,L Ctrl,Evolved (evo_best_gen150): Sends L Ctrl+PageDown.,Sends L Ctrl+PageDown.,canonical
10,7,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,8,3,Win+E,Key Press,E,L GUI,Evolved (evo_best_gen150): Sends L GUI+E.,Sends L GUI+E.,canonical
10,9,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,10,3,grave accent_combo,Key Press,Grave Accent and Tilde,,Evolved (evo_best_gen150): Sends `.,Sends `.,canonical
10,11,3,Win+Left,Key Press,LeftArrow,L GUI,Evolved (evo_best_gen150): Sends L GUI+LeftArrow.,Sends L GUI+LeftArrow.,canonical
10,12,3,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,3,4,Base,coach_base,,,Exit Excel layer to base.,Coach beacon: exit to base (Ctrl+Alt+Shift+F22).,canonical
10,4,4,Ctrl+Shift+~,Key Press,~,L Ctrl+L Shift,General format,"App: Microsoft Excel, importance=0.5",evolved
10,5,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,7,4,Win+T,Key Press,T,L GUI,Evolved (evo_best_gen150): Sends L GUI+T.,Sends L GUI+T.,canonical
10,8,4,Transparen,Transparent,,,Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,4,5,Transparent,Transparent,,,Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.,Intentionally leaves the underlying layer behavior available.,canonical
10,5,5,_base_c,Key Press,_base_c,,Base typing key for the permanent L0 layout.,"App: Base, importance=0.0",evolved
10,7,5,Win+Ctrl+D,Key Press,D,L Ctrl+L GUI,Evolved (evo_best_gen150): Sends L GUI+L Ctrl+D.,Sends L GUI+L Ctrl+D.,canonical
